strain	depth	abs_err	rel_err	mean_input	n_obs	n_private
MY2585	100	0.000322595650993407	0.0978309739264112	0.00409841276441598	30	433
MY2585	50	0.000299070074172011	0.0873401265053152	0.00409841276441598	30	433
MY2585	30	0.000396743417636349	0.116347104251541	0.00409841276441598	30	433
MY2585	10	0.000711322604553563	0.209389855351426	0.00409841276441598	30	433
MY2585	5	0.00116930789607972	0.375159900250503	0.00409841276441598	30	433
MY2585	3	0.00129933209606601	0.353168859402611	0.00409841276441598	30	433
MY2585	1	0.00199181834846647	0.563107908085685	0.00409841276441598	30	433
MY2693	500	0.00013366175992142	0.0525851860493379	0.00293055268365382	30	117
MY2693	100	0.000304670988876241	0.12469551873829	0.00293055268365382	30	117
MY2693	50	0.000525442208680719	0.207882048253328	0.00293055268365382	30	117
MY2693	30	0.00049500481077322	0.2062940794445	0.00293055268365382	30	117
MY2693	10	0.00101988194948372	0.447140394943414	0.00293055268365382	30	117
MY2693	5	0.00125377624236413	0.469882870482339	0.00293055268365382	30	117
MY2693	3	0.00187291938696747	0.645749059857555	0.00293055268365382	30	117
MY2693	1	0.00200215459204874	0.780869242109399	0.00293055268365382	30	117
MY2713	500	0.000140546248718032	0.0525954306171409	0.00314739083291061	30	319
MY2713	100	0.000275386720921784	0.102859636745842	0.00314739083291061	30	319
MY2713	50	0.000485771442185796	0.184523759898392	0.00314739083291061	30	319
MY2713	30	0.000487020881834853	0.181456483709521	0.00314739083291061	30	319
MY2713	10	0.000777367472611164	0.275663820325099	0.00314739083291061	30	319
MY2713	5	0.00120501857978482	0.434810136222991	0.00314739083291061	30	319
MY2713	3	0.00132552288250171	0.486101570492057	0.00314739083291061	30	319
MY2713	1	0.00218568770369062	0.741316448346472	0.00314739083291061	30	319
MY2741	500	9.47675415537722e-05	0.035169597697231	0.0035844550798104	20	105
MY2741	100	0.000253155527566387	0.0796847379602769	0.0035844550798104	20	105
MY2741	50	0.000379673849591706	0.141685200930391	0.0035844550798104	20	105
MY2741	30	0.000440066051167612	0.21084547036595	0.0035844550798104	20	105
MY2741	10	0.000638003331920845	0.297048777670864	0.0035844550798104	20	105
MY2741	5	0.000941341945319192	0.370112854301271	0.0035844550798104	20	105
MY2741	3	0.00119143857240593	0.503880986685672	0.0035844550798104	20	105
MY2741	1	0.00159219106687912	0.592271394536956	0.0035844550798104	20	105
MY518	500	0.000130241145515216	0.0696310118999928	0.00573808595683645	20	231
MY518	100	0.000400079720123088	0.257279204275504	0.00573808595683645	20	231
MY518	50	0.000418586394454253	0.213301286048469	0.00573808595683645	20	231
MY518	30	0.000467930355688121	0.192927245686156	0.00573808595683645	20	231
MY518	10	0.000693433737006863	0.390754053197838	0.00573808595683645	20	231
MY518	5	0.00127012012256481	0.741535189847673	0.00573808595683645	20	231
MY518	3	0.00116648110590138	0.685555338968604	0.00573808595683645	20	231
MY518	1	0.00162670050479559	0.842017666580684	0.00573808595683645	20	231
MY679	500	0.000107185407776035	0.0299170903776459	0.00595088438418273	30	656
MY679	100	0.0002657496210623	0.0690522877462439	0.00595088438418273	30	656
MY679	50	0.000240650865969265	0.071485080706429	0.00595088438418273	30	656
MY679	30	0.000464885654519306	0.103959032426258	0.00595088438418273	30	656
MY679	10	0.000746276191396444	0.209519229496591	0.00595088438418273	30	656
MY679	5	0.00101077068691284	0.250095859446091	0.00595088438418273	30	656
MY679	3	0.00159528378514829	0.39238477524673	0.00595088438418273	30	656
MY679	1	0.00227567413106907	0.612795022474572	0.00595088438418273	30	656
MY772	500	9.05395641073707e-05	0.0332933985513433	0.00538918849855073	30	546
MY772	100	0.00021003517232353	0.0678142362322229	0.00538918849855073	30	546
MY772	50	0.000369339526386591	0.119277927949417	0.00538918849855073	30	546
MY772	30	0.000407923152977262	0.167349834911926	0.00538918849855073	30	546
MY772	10	0.000561566825338971	0.181349821323992	0.00538918849855073	30	546
MY772	5	0.000925163573328707	0.318465262794601	0.00538918849855073	30	546
MY772	3	0.00103977271244901	0.290346270514765	0.00538918849855073	30	546
MY772	1	0.00166319621079892	0.472420563181036	0.00538918849855073	30	546
MY795	500	0.000130329435146519	0.0429268641686719	0.00458718287301206	30	105
MY795	100	0.000407087197672457	0.136076987135892	0.00458718287301206	30	105
MY795	50	0.000523602549728561	0.176626022741598	0.00458718287301206	30	105
MY795	30	0.000551886599994103	0.192020676340296	0.00458718287301206	30	105
MY795	10	0.000875575808990463	0.399301814409632	0.00458718287301206	30	105
MY795	5	0.00121621543508147	0.422313561651425	0.00458718287301206	30	105
MY795	3	0.00152522736555646	0.5078579585804	0.00458718287301206	30	105
MY795	1	0.00184857649547508	0.52886461757861	0.00458718287301206	30	105
MY920	500	0.000133721190777256	0.0490350044967468	0.00526607930432994	30	441
MY920	100	0.000205913563540253	0.0928216758702655	0.00526607930432994	30	441
MY920	50	0.000361299844696975	0.137659645710582	0.00526607930432994	30	441
MY920	30	0.00052172444868596	0.174736811370801	0.00526607930432994	30	441
MY920	10	0.00091991401054072	0.286858688351761	0.00526607930432994	30	441
MY920	5	0.00108249124915902	0.448842512609248	0.00526607930432994	30	441
MY920	3	0.0016458244585755	0.601720474636848	0.00526607930432994	30	441
MY920	1	0.00240835782797032	0.709141009563394	0.00526607930432994	30	441
N2	500	0.000226833497242022	0.0554598695114382	0.00757236359201077	70	333
N2	100	0.000442969069335782	0.116565523616388	0.00757236359201077	70	333
N2	50	0.000650610931578392	0.1594498084845	0.00757236359201077	70	333
N2	30	0.000882086123435636	0.222311612005356	0.00757236359201077	70	333
N2	10	0.0013123911627908	0.290793052815209	0.00757236359201077	70	333
N2	5	0.00196579249463642	0.429639569450437	0.00757236359201077	70	333
N2	3	0.00256312517126725	0.517651698438544	0.00757236359201077	70	333
N2	1	0.00371138703581339	0.670652846778211	0.00757236359201077	70	333
NIC1	500	9.61157205609641e-05	0.0171289530461518	0.00566857179386508	50	645
NIC1	100	0.000227218211272704	0.0410340562750603	0.00566857179386508	50	645
NIC1	50	0.000258094530958127	0.0458846888646038	0.00566857179386508	50	645
NIC1	30	0.000403307928326223	0.0728214141702366	0.00566857179386508	50	645
NIC1	10	0.00065595742398686	0.119133125767579	0.00566857179386508	50	645
NIC1	5	0.000973809815290437	0.179666060788371	0.00566857179386508	50	645
NIC1	3	0.00126210160132157	0.232070592731613	0.00566857179386508	50	645
NIC1	1	0.00174502700494333	0.307289789315153	0.00566857179386508	50	645
NIC1049	500	0.000153086724131852	0.0867430319979031	0.00598389984278953	20	280
NIC1049	100	0.000473643535774379	0.231982898085723	0.00598389984278953	20	280
NIC1049	50	0.000595371887540845	0.329918725570352	0.00598389984278953	20	280
NIC1049	30	0.000631090843188037	0.221922002889219	0.00598389984278953	20	280
NIC1049	10	0.000961359838997526	0.393482901886271	0.00598389984278953	20	280
NIC1049	5	0.00216037228135136	1.09308186507451	0.00598389984278953	20	280
NIC1049	3	0.00158471877680244	0.800450748137017	0.00598389984278953	20	280
NIC1049	1	0.00285754311822911	1.00674471796224	0.00598389984278953	20	280
NIC1107	500	0.000129531833148483	0.0957359982609568	0.00135301073265466	10	414
NIC1107	100	0.000268024658703926	0.19809499824	0.00135301073265466	10	414
NIC1107	50	0.000389530551752361	0.287899084871327	0.00135301073265466	10	414
NIC1107	30	0.000373251525161813	0.27586737943274	0.00135301073265466	10	414
NIC1107	10	0.00102213360269875	0.755451215596258	0.00135301073265466	10	414
NIC1107	5	0.00124266572300337	0.918444837880341	0.00135301073265466	10	414
NIC1107	3	0.00100608894776631	0.743592732477684	0.00135301073265466	10	414
NIC1107	1	0.00108598034575476	0.802639860530906	0.00135301073265466	10	414
NIC1119	500	0.00014156353986517	0.0197483841359807	0.00716836065626488	10	1399
NIC1119	100	0.000257562084453822	0.0359304026128655	0.00716836065626488	10	1399
NIC1119	50	0.000261509890978778	0.0364811291616903	0.00716836065626488	10	1399
NIC1119	30	0.00045040152343226	0.0628318725898126	0.00716836065626488	10	1399
NIC1119	10	0.000889992775644971	0.124155691701582	0.00716836065626488	10	1399
NIC1119	5	0.000585665189282996	0.0817014122707604	0.00716836065626488	10	1399
NIC1119	3	0.00125845412949421	0.175556754164478	0.00716836065626488	10	1399
NIC1119	1	0.00203287431835046	0.28358984931566	0.00716836065626488	10	1399
NIC166	500	0.000109709429786549	0.0171220150420625	0.00752259831596913	50	539
NIC166	100	0.000216079027577556	0.0344354477211488	0.00752259831596913	50	539
NIC166	50	0.000317403380673122	0.044438438408732	0.00752259831596913	50	539
NIC166	30	0.000435817518197401	0.0674347420571491	0.00752259831596913	50	539
NIC166	10	0.000762906127425498	0.116029487813241	0.00752259831596913	50	539
NIC166	5	0.000868545440336875	0.134582129833229	0.00752259831596913	50	539
NIC166	3	0.00114610949790072	0.181758776102352	0.00752259831596913	50	539
NIC166	1	0.00196026236817902	0.317447608862697	0.00752259831596913	50	539
NIC195	500	5.34308531089047e-05	0.0093904794854441	0.0068465490691113	40	858
NIC195	100	0.000107601206269446	0.0170498830328368	0.0068465490691113	40	858
NIC195	50	0.000143953073626752	0.0262235371003547	0.0068465490691113	40	858
NIC195	30	0.000211434432143244	0.0380544023744968	0.0068465490691113	40	858
NIC195	10	0.00040818376913415	0.0630403271856616	0.0068465490691113	40	858
NIC195	5	0.000612015541187938	0.116071836909361	0.0068465490691113	40	858
NIC195	3	0.00060910907619468	0.110691006828956	0.0068465490691113	40	858
NIC195	1	0.000928863016378606	0.170397037384532	0.0068465490691113	40	858
NIC199	500	5.39191574847258e-05	0.00775807289833319	0.0100545472317559	60	2290
NIC199	100	0.000116624517827415	0.0168244366362514	0.0100545472317559	60	2290
NIC199	50	0.000187551873270077	0.024767483026224	0.0100545472317559	60	2290
NIC199	30	0.000175076133437979	0.0231990905096204	0.0100545472317559	60	2290
NIC199	10	0.000407009386312501	0.0578229451918249	0.0100545472317559	60	2290
NIC199	5	0.000485000981272008	0.0665935693437264	0.0100545472317559	60	2290
NIC199	3	0.000535805180116886	0.073910345843973	0.0100545472317559	60	2290
NIC199	1	0.00116195123983659	0.152415783477696	0.0100545472317559	60	2290
NIC2	500	0.000143590450236238	0.0298164418856559	0.00511192609073991	50	325
NIC2	100	0.000359837079845997	0.0765557601883921	0.00511192609073991	50	325
NIC2	50	0.000595400906929697	0.122911150048845	0.00511192609073991	50	325
NIC2	30	0.000683614493963398	0.14836621175247	0.00511192609073991	50	325
NIC2	10	0.00112256188848082	0.244565871470595	0.00511192609073991	50	325
NIC2	5	0.00163722211936957	0.346935423823288	0.00511192609073991	50	325
NIC2	3	0.00218589884844415	0.467584918178943	0.00511192609073991	50	325
NIC2	1	0.00309336887858125	0.645600057271039	0.00511192609073991	50	325
NIC207	500	0.000113304642168369	0.021273096942985	0.00602254082348293	50	492
NIC207	100	0.000313406400999892	0.0581314610362188	0.00602254082348293	50	492
NIC207	50	0.000373695240640315	0.075104438377666	0.00602254082348293	50	492
NIC207	30	0.000499633122412867	0.0911298651578832	0.00602254082348293	50	492
NIC207	10	0.000773680676101756	0.156217505632226	0.00602254082348293	50	492
NIC207	5	0.00112685386643286	0.219935658843157	0.00602254082348293	50	492
NIC207	3	0.00128566745565559	0.234303340601702	0.00602254082348293	50	492
NIC207	1	0.00247366463952887	0.469712885158083	0.00602254082348293	50	492
NIC231	500	0.000116871631699872	0.0312485854324789	0.00449531698268945	60	477
NIC231	100	0.000246574985141891	0.064159457542362	0.00449531698268945	60	477
NIC231	50	0.000267354715909605	0.0677282868199612	0.00449531698268945	60	477
NIC231	30	0.000439126470551192	0.107502408240193	0.00449531698268945	60	477
NIC231	10	0.000826657834782647	0.217409330387512	0.00449531698268945	60	477
NIC231	5	0.00116826078988712	0.289057696728342	0.00449531698268945	60	477
NIC231	3	0.00138741690333956	0.330610656271555	0.00449531698268945	60	477
NIC231	1	0.00213933714771346	0.521224530665294	0.00449531698268945	60	477
NIC236	500	0.000103165696891929	0.0235782563591032	0.00574406682511106	60	493
NIC236	100	0.000220796821918728	0.0459119448491284	0.00574406682511106	60	493
NIC236	50	0.000314393597372429	0.0673754257131999	0.00574406682511106	60	493
NIC236	30	0.000398740001595432	0.0945714635796706	0.00574406682511106	60	493
NIC236	10	0.000707458575757056	0.14826360504235	0.00574406682511106	60	493
NIC236	5	0.00110626658522176	0.268635151967646	0.00574406682511106	60	493
NIC236	3	0.00134421871680183	0.291020666076058	0.00574406682511106	60	493
NIC236	1	0.00215294259447886	0.444634997180634	0.00574406682511106	60	493
NIC242	500	0.00010508448920261	0.01527892797006	0.00744388199930581	50	499
NIC242	100	0.00026532670815276	0.0386614821954538	0.00744388199930581	50	499
NIC242	50	0.000319067913268116	0.0472212584040788	0.00744388199930581	50	499
NIC242	30	0.000403305654396458	0.0578149961889588	0.00744388199930581	50	499
NIC242	10	0.000835206586630653	0.121337681563079	0.00744388199930581	50	499
NIC242	5	0.000919091295299109	0.132673844150886	0.00744388199930581	50	499
NIC242	3	0.00145742890928364	0.213759895169215	0.00744388199930581	50	499
NIC242	1	0.00228908187179677	0.334246832321816	0.00744388199930581	50	499
NIC251	500	3.99329970174801e-05	0.00781023571722064	0.00645303267961621	60	2944
NIC251	100	8.00973753607642e-05	0.0142117875570365	0.00645303267961621	60	2944
NIC251	50	0.000114619740870664	0.0224017997912251	0.00645303267961621	60	2944
NIC251	30	0.000129173675414827	0.0277525657107762	0.00645303267961621	60	2944
NIC251	10	0.000280813061387558	0.0531623317063814	0.00645303267961621	60	2944
NIC251	5	0.000382920452229288	0.082894519036395	0.00645303267961621	60	2944
NIC251	3	0.000500909420850025	0.100788409319359	0.00645303267961621	60	2944
NIC251	1	0.000769877610015774	0.147724457461663	0.00645303267961621	60	2944
NIC252	500	6.88757784622878e-05	0.0154934812526925	0.00668472119642159	60	1253
NIC252	100	0.000164896200984395	0.0455641751156575	0.00668472119642159	60	1253
NIC252	50	0.000226118691288744	0.0591778548761795	0.00668472119642159	60	1253
NIC252	30	0.000268774369738441	0.0684072082337059	0.00668472119642159	60	1253
NIC252	10	0.000558339794688673	0.124186911353035	0.00668472119642159	60	1253
NIC252	5	0.000736288748061879	0.206624085181329	0.00668472119642159	60	1253
NIC252	3	0.000951378659457808	0.215392289774752	0.00668472119642159	60	1253
NIC252	1	0.00159358370652811	0.392822011534575	0.00668472119642159	60	1253
NIC255	500	0.000113152979595696	0.0296218009219314	0.00472020543898655	60	431
NIC255	100	0.000322892524506423	0.084769389922528	0.00472020543898655	60	431
NIC255	50	0.000451223803491566	0.118658537208241	0.00472020543898655	60	431
NIC255	30	0.000571528510853764	0.148201935312488	0.00472020543898655	60	431
NIC255	10	0.000985182142195336	0.241565181295841	0.00472020543898655	60	431
NIC255	5	0.00117553240271368	0.306481419325845	0.00472020543898655	60	431
NIC255	3	0.0015617297651294	0.368680227224837	0.00472020543898655	60	431
NIC255	1	0.00219370435553686	0.541714779707914	0.00472020543898655	60	431
NIC256	500	0.000123326602774749	0.0550274444060899	0.00528417760159297	50	198
NIC256	100	0.000248535927380217	0.088939701280686	0.00528417760159297	50	198
NIC256	50	0.000365159113424566	0.125992529686139	0.00528417760159297	50	198
NIC256	30	0.000477775052174978	0.17489229077337	0.00528417760159297	50	198
NIC256	10	0.000778938104233223	0.236938041813969	0.00528417760159297	50	198
NIC256	5	0.00138261649493291	0.535759157208114	0.00528417760159297	50	198
NIC256	3	0.00135353328120521	0.393231215446933	0.00528417760159297	50	198
NIC256	1	0.00237851769836648	0.639635529379665	0.00528417760159297	50	198
NIC258	500	6.80271029950116e-05	0.0103610831151134	0.00683409641191333	60	235
NIC258	100	0.000173422923389369	0.0269817663807496	0.00683409641191333	60	235
NIC258	50	0.000241096724450379	0.0396956362530307	0.00683409641191333	60	235
NIC258	30	0.000310634008187652	0.0491927010935573	0.00683409641191333	60	235
NIC258	10	0.000619728806516327	0.0934890482018096	0.00683409641191333	60	235
NIC258	5	0.000802328669036241	0.13275615622149	0.00683409641191333	60	235
NIC258	3	0.000872042036641618	0.139618248640023	0.00683409641191333	60	235
NIC258	1	0.00167493834865666	0.270435079588434	0.00683409641191333	60	235
NIC259	500	7.49969100105723e-05	0.0203272985432159	0.00437697172805912	50	362
NIC259	100	0.00021330470823225	0.0602818479209094	0.00437697172805912	50	362
NIC259	50	0.000280883656212152	0.0823874431093998	0.00437697172805912	50	362
NIC259	30	0.000388571093355944	0.111964653611841	0.00437697172805912	50	362
NIC259	10	0.00066583512872635	0.17454041582526	0.00437697172805912	50	362
NIC259	5	0.000954795315512438	0.257591067947407	0.00437697172805912	50	362
NIC259	3	0.00107148606162037	0.307321902698969	0.00437697172805912	50	362
NIC259	1	0.00167863586015306	0.450260284960646	0.00437697172805912	50	362
NIC260	500	6.62641019956271e-05	0.010754930890706	0.0110492387572006	40	295
